frame,time,active_links,max_possible_links,link_fraction,total_link_distance,mean_link_distance,normalized_distance_sum,link_score,receiver_count,covered_receivers,coverage_fraction,mean_nearest_receiver_distance,max_nearest_receiver_distance,receiver_penalty,worst_receiver_penalty,blended_receiver_penalty,base_score,score,running_score
48,533.6297943301837,56,435,0.12873563218390804,196389.4946153005,3506.955260987509,39.2778989230601,0.09029402051278183,100,78,0.78,1775.6093247391364,inf,0.4969950546593054,1.0,0.7484975273296527,0.17089824659156455,0.3904272456164789,0.40002755793073475
49,544.7470817120625,56,435,0.12873563218390804,195910.09202971347,3498.3945005305977,39.1820184059427,0.09007360553090275,100,77,0.77,1770.679814953487,inf,0.5026846915028371,1.0,0.7513423457514186,0.16936562988974213,0.38542341407472436,0.3997354750536146
50,555.8643690939413,57,435,0.1310344827586207,200442.81606543236,3516.5406327268834,40.08856321308647,0.09215761658180799,100,77,0.77,1778.7693529872604,inf,0.503930480360038,1.0,0.751965240180019,0.17009618820089456,0.38542524047050225,0.3994548822186516
51,566.98165647582,56,435,0.12873563218390804,195028.53955846024,3482.6524921153614,39.005707911692056,0.0896682940498668,100,77,0.77,1784.8281689679818,inf,0.5048635380210692,1.0,0.7524317690105347,0.16861826251966605,0.38542154565629916,0.3991850103616833
52,578.0989438576988,55,435,0.12643678160919541,189640.2726663179,3448.0049575694165,37.928054533263584,0.08719092996152548,100,78,0.78,1806.3022147258057,inf,0.5017831454972257,1.0,0.7508915727486128,0.1681496786064563,0.39042037419651615,0.39901963986800093
53,589.2162312395776,55,435,0.12643678160919541,189294.98401891088,3441.726982162016,37.85899680378218,0.08703217656041881,100,80,0.8,1842.6231383447189,inf,0.49481970213515497,1.0,0.7474098510675775,0.1698111627464206,0.40042452790686606,0.39904565631316513
54,600.3335186214564,54,435,0.12413793103448276,184065.46323342485,3408.6196895078674,36.81309264668497,0.08462779918778154,100,80,0.8,1847.9133913527962,inf,0.4956661426164474,1.0,0.7478330713082237,0.1683973639397789,0.4004209934098495,0.39907066244219574
55,611.4508060033352,55,435,0.12643678160919541,188915.71435076962,3434.831170013993,37.783142870153924,0.08685779970150327,100,79,0.79,1842.1740174752472,inf,0.5010634947610889,1.0,0.7505317473805444,0.1681630261604794,0.3954204075654012,0.39900547931939584
56,622.568093385214,55,435,0.12643678160919541,188847.64097653353,3433.5934723006094,37.7695281953067,0.0868265015984062,100,78,0.78,1832.2285145144285,inf,0.5058276482642509,1.0,0.7529138241321254,0.16695633873314042,0.39041739084683286,0.3988548111005789
57,633.6853807670927,55,435,0.12643678160919541,188891.17093763806,3434.3849261388737,37.77823418752761,0.08684651537362668,100,77,0.77,1824.261279259732,inf,0.5109362370059987,1.0,0.7554681185029993,0.16568919843531366,0.3854142229960883,0.3986230768229153
58,644.8026681489715,54,435,0.12413793103448276,184028.9950458257,3407.944352700476,36.805799009165135,0.08461103220497732,100,78,0.78,1840.3562820800812,inf,0.5070955800044927,1.0,0.7535477900022464,0.1655316211013655,0.3904138290527534,0.3984839370302007
59,655.9199555308503,54,435,0.12413793103448276,184201.9511633774,3411.1472437662483,36.84039023267548,0.0846905522590241,100,77,0.77,1822.1383626086838,inf,0.5106093078417373,1.0,0.7553046539208687,0.16469294916907767,0.3854117323729227,0.3982660669525794
60,667.0372429127291,51,435,0.11724137931034483,169408.52117791347,3321.7357093708524,33.881704235582696,0.0778889752542131,100,79,0.79,1841.6310327314898,inf,0.5009777031715754,1.0,0.7504888515857877,0.1637000618342127,0.39540925015458556,0.3982192338903172
61,678.1545302946079,51,435,0.11724137931034483,169526.1444510447,3324.0420480597,33.90522889020894,0.07794305492002054,100,79,0.79,1841.8118286501028,inf,0.5010062689267162,1.0,0.7505031344633581,0.16371996022833124,0.39540929990057083,0.39817391237435357
62,689.2718176764866,50,435,0.11494252873563218,164665.78361715513,3293.3156723431025,32.933156723431026,0.07570840626076097,100,79,0.79,1842.5357920213885,inf,0.5011206551393794,1.0,0.7505603275696897,0.1625740393455356,0.3954064350983639,0.39812998416362355
63,700.3891050583654,50,435,0.11494252873563218,164827.6459529391,3296.552919058782,32.965529190587816,0.07578282572548924,100,77,0.77,1815.0340191711439,inf,0.5095152389523561,1.0,0.754757619476178,0.16051260312465565,0.38540128150781167,0.39793109818462646
64,711.5063924402442,50,435,0.11494252873563218,164949.9897127652,3298.999794255304,32.989997942553046,0.075839075730007,100,74,0.74,1767.229237204392,inf,0.5215499271062499,1.0,0.7607749635531249,0.157532056088441,0.3703938301402211,0.3975074479070202
65,722.623679822123,51,435,0.11724137931034483,170066.01551404438,3334.627755177341,34.01320310280887,0.07819127150071005,100,75,0.75,1777.5462274622998,inf,0.5166319341193449,1.0,0.7583159670596724,0.1599376522205188,0.3753998441305513,0.39717248421343737
66,733.7409672040018,52,435,0.11954022988505747,175169.58346209466,3368.6458358095124,35.03391669241894,0.08053773952280216,100,74,0.74,1757.356716149631,inf,0.5200887939901454,1.0,0.7600443969950728,0.16024667126386472,0.37040061667815966,0.39677290410097055
67,744.8582545858806,51,435,0.11724137931034483,170269.24419708634,3338.6126313154186,34.05384883941727,0.07828470997567188,100,74,0.74,1754.3459193855504,inf,0.5196431960690614,1.0,0.7598215980345306,0.1592315559705706,0.37039807888992643,0.3963850390243375
68,755.9755419677593,50,435,0.11494252873563218,165351.13210641476,3307.022642128295,33.07022642128295,0.07602350901444357,100,74,0.74,1754.8791566632267,inf,0.5197221151861575,1.0,0.7598610575930788,0.15808122571068245,0.3703952030642767,0.3960083747350613
69,767.0928293496381,51,435,0.11724137931034483,170420.0920844487,3341.5704330284057,34.08401841688974,0.07835406532618332,100,75,0.75,1768.8991256623303,inf,0.5153348688493496,1.0,0.7576674344246748,0.1603433154507543,0.3754008582886269,0.3957139816429694
70,778.2101167315169,53,435,0.12183908045977011,180455.68465132936,3404.8242387043274,36.09113693026587,0.08296813087417441,100,74,0.74,1754.4852737701483,inf,0.5196638205179819,1.0,0.759831910258991,0.16156811030759166,0.37040392027576896,0.3953575019054032
71,789.3274041133957,53,435,0.12183908045977011,180456.17930619995,3404.8335718150934,36.09123586123998,0.0829683583017011,100,75,0.75,1769.4220598812165,inf,0.5154133089821823,1.0,0.7577066544910911,0.16263085190530502,0.3754065771297633,0.39508040572796377
72,800.4446914952745,53,435,0.12183908045977011,180401.77585677797,3403.8070916373204,36.08035517135559,0.0829433452215071,100,74,0.74,1754.7880499175396,inf,0.5197086313877959,1.0,0.7598543156938979,0.1615445147638046,0.3704038612869095,0.3947423708726069
73,811.5619788771533,54,435,0.12413793103448276,185359.93100985844,3432.5913149973785,37.07198620197168,0.08522295678614179,100,73,0.73,1738.6326869921727,inf,0.5238403723008572,1.0,0.7619201861504286,0.1616513853178566,0.3654041284632946,0.3943459081373459
74,822.679266259032,54,435,0.12413793103448276,185365.9406525158,3432.7026046762185,37.073188130503155,0.08522571984023714,100,74,0.74,1749.6792038810602,inf,0.5189525221743968,1.0,0.7594762610871983,0.16287472937651937,0.3704071868234413,0.39402672518649384
75,833.7965536409108,55,435,0.12643678160919541,190419.487218607,3462.172494883764,38.08389744372141,0.08754918952579635,100,75,0.75,1756.196108632896,inf,0.5134294162949344,1.0,0.7567147081474672,0.16541724068916452,0.3754135431017229,0.3937818148959047
76,844.9138410227896,55,435,0.12643678160919541,190517.26990910372,3463.950361983704,38.103453981820756,0.08759414708464541,100,76,0.76,1768.3291193324671,inf,0.5087860261385351,1.0,0.7543930130692675,0.166600567007689,0.3804165014175192,0.3936082393961854
77,856.0311284046684,55,435,0.12643678160919541,190663.39387077012,3466.6071612867295,38.13267877415402,0.0876613305152966,100,75,0.75,1745.610002252468,inf,0.5118415003378701,1.0,0.7559207501689351,0.16587029017318078,0.37541467572543297,0.3933749885798937
78,867.1484157865472,55,435,0.12643678160919541,190857.43256633144,3470.1351375696627,38.17148651326629,0.08775054370865813,100,75,0.75,1741.2070698991902,inf,0.5111810604848784,1.0,0.7555905302424393,0.1660800067331094,0.37541520001683276,0.39314764948415876
79,878.265703168426,55,435,0.12643678160919541,191057.25143978186,3473.7682079960337,38.21145028795637,0.08784241445507211,100,78,0.78,1781.295414033148,inf,0.4978820845891711,1.0,0.7489410422945856,0.16945068608024322,0.39042362671520064,0.3931135991995468
80,889.3829905503047,54,435,0.12413793103448276,186418.77376751413,3452.1995142132246,37.28375475350283,0.08570978104253525,100,78,0.78,1777.153370847999,inf,0.4972359258522879,1.0,0.7486179629261439,0.16854590905819572,0.3904213647726455,0.3930803617374863
81,900.5002779321835,54,435,0.12413793103448276,186908.2768272011,3461.2643856889094,37.381655365440224,0.08593483992055224,100,78,0.78,1774.5941451416625,inf,0.4968366866420994,1.0,0.7484183433210497,0.16875824829975122,0.3904218956207494,0.39304794141898947
82,911.6175653140623,54,435,0.12413793103448276,187444.6808646358,3471.1977937895517,37.488936172927176,0.08618146246649926,100,79,0.79,1784.3804554082817,inf,0.4919321119545085,1.0,0.7459660559772543,0.17010770324462243,0.39542526925811156,0.39307658392307526
83,922.7348526959411,54,435,0.12413793103448276,187910.13659833913,3479.817344413688,37.58202731966782,0.08639546510268466,100,80,0.8,1799.3520518828911,inf,0.48789632830126256,1.0,0.7439481641506313,0.17122365047602667,0.40042805912619006,0.3931641014850171
84,933.8521400778199,55,435,0.12643678160919541,193337.2465413404,3515.222664388007,38.66744930826808,0.0888906880649841,100,79,0.79,1784.1398802208412,inf,0.49189410107489295,1.0,0.7459470505374465,0.17147181876376877,0.39542867954690947,0.39319074357986294
85,944.9694274596986,55,435,0.12643678160919541,193788.94495276726,3523.4353627775863,38.75778899055344,0.08909836549552516,100,80,0.8,1791.2922201281876,inf,0.48660675522051006,1.0,0.743303377610255,0.17289749394263504,0.4004322437348566,0.39327494707003724
86,956.0867148415774,55,435,0.12643678160919541,194281.0412917471,3532.3825689408563,38.856208258349426,0.08932461668586075,100,80,0.8,1788.3390644852275,inf,0.48613425031763635,1.0,0.7430671251588181,0.17312874576352133,0.4004328218644088,0.39335722149296104
87,967.2040022234562,53,435,0.12183908045977011,184713.24876948356,3485.1556371600673,36.94264975389671,0.08492563161815335,100,81,0.81,1797.2084558060815,inf,0.4811477698405852,1.0,0.7405738849202926,0.1721758733489303,0.40543043968337233,0.3934944171542157
88,978.321289605335,52,435,0.11954022988505747,180048.66610522204,3462.474348177347,36.009733221044414,0.08278099591044692,100,81,0.81,1793.497033264502,inf,0.4805465193888493,1.0,0.7402732596944246,0.17125386810801113,0.40542813467027006,0.3936285038678792
89,989.4385769872138,52,435,0.11954022988505747,180399.350525674,3469.2182793398847,36.079870105134795,0.08294223012674666,100,82,0.82,1803.3744226377742,inf,0.47575340531259497,1.0,0.7378767026562975,0.17253276373522458,0.41043133190933806,0.39381520195722874
90,1000.5558643690925,53,435,0.12183908045977011,185741.51781487148,3504.5569399032356,37.148303562974284,0.08539839899534318,100,81,0.81,1783.6211092539108,inf,0.4789466196991336,1.0,0.7394733098495668,0.17296254457288812,0.40543240636143224,0.39394286354408814
91,1011.6731517509713,55,435,0.12643678160919541,196073.7532357052,3564.977331558276,39.21475064714104,0.09014885206239319,100,81,0.81,1778.7747116745034,inf,0.47816150329126955,1.0,0.7390807516456348,0.1755340502083792,0.405438835125521,0.3940678197569298
92,1022.7904391328501,53,435,0.12183908045977011,186351.63947413975,3516.0686693233915,37.27032789482795,0.08567891470075391,100,81,0.81,1774.879509833427,inf,0.47753048059301517,1.0,0.7387652402965076,0.17345683720212318,0.4054336420930053,0.3941900329003285
93,1033.907726514729,54,435,0.12413793103448276,191512.06426539572,3546.5197086184394,38.30241285307914,0.08805152380018193,100,80,0.8,1759.751708951324,inf,0.4815602734322118,1.0,0.7407801367161059,0.17363569354203806,0.4004340892338551,0.3942564590315362
94,1045.0250138966078,55,435,0.12643678160919541,196606.0737193875,3574.6558858070453,39.3212147438775,0.09039359711236207,100,80,0.8,1753.6023076654324,inf,0.48057636922646924,1.0,0.7402881846132346,0.17505270624956376,0.4004376317656239,0.39432152400768455
95,1056.1423012784867,57,435,0.1310344827586207,206639.53464179434,3625.25499371569,41.327906928358864,0.09500668259392843,100,79,0.79,1738.0297111880477,inf,0.4846086943677115,1.0,0.7423043471838557,0.17635116770503634,0.39544087791926263,0.3943331839442635
96,1067.2595886603656,56,435,0.12873563218390804,201664.06476039425,3601.1440135784687,40.332812952078854,0.09271911023466403,100,77,0.77,1702.745080794924,inf,0.4922227424424183,1.0,0.7461113712212092,0.17330386950672744,0.38543325967376685,0.39424143214766044
97,1078.3768760422445,56,435,0.12873563218390804,201704.1605981267,3601.860010680834,40.34083211962535,0.092737545102587,100,78,0.78,1716.228191022278,inf,0.48773159779947534,1.0,0.7438657988997377,0.1744358731014246,0.39043608968275356,0.3942026021225083
98,1089.4941634241234,56,435,0.12873563218390804,201796.9894571528,3603.5176688777287,40.35939789143056,0.0927802250377714,100,77,0.77,1702.0376653442572,inf,0.4921138004630156,1.0,0.7460569002315078,0.17336166240313178,0.38543340415600785,0.394114024365271
99,1100.6114508060023,56,435,0.12873563218390804,201885.54382765148,3605.098996922348,40.3771087655303,0.09282093969087425,100,76,0.76,1691.952400677249,inf,0.4971767649029418,1.0,0.748588382451471,0.1721162786197017,0.38043029069654927,0.39397718702858375
100,1111.7287381878812,54,435,0.12413793103448276,191919.8076210092,3554.0705115001706,38.38396152420184,0.0882389920096594,100,77,0.77,1711.1683536884118,inf,0.49351992646801535,1.0,0.7467599632340076,0.17073951438782586,0.38542684878596956,0.39389253021430043
101,1122.84602556976,54,435,0.12413793103448276,191884.71780655574,3553.4207001214027,38.37694356131116,0.08822285876163484,100,79,0.79,1744.885064288096,inf,0.4856918401575192,1.0,0.7428459200787596,0.17268846934143767,0.3954317211733536,0.39390762032174215
102,1133.963312951639,54,435,0.12413793103448276,191911.68862970997,3553.9201598094437,38.382337725942,0.08823525914009656,100,81,0.81,1777.1069787812444,inf,0.4778913305625615,1.0,0.7389456652812807,0.17464479692940793,0.40543661199232356,0.3940195522797089
103,1145.0806003335179,53,435,0.12183908045977011,186978.72059727594,3527.900388627848,37.39574411945518,0.08596722786081651,100,81,0.81,1778.2014563430182,inf,0.4780686359275688,1.0,0.7390343179637844,0.1734664549485161,0.4054336661373713,0.39412930337449414
104,1156.1978877153967,54,435,0.12413793103448276,192062.9574850355,3556.7214349080646,38.41259149700711,0.0883048080390968,100,81,0.81,1778.9001483407983,inf,0.47818182403120935,1.0,0.7390909120156046,0.17460694801174614,0.4054365173700294,0.3942369911268325
105,1167.3151750972756,54,435,0.12413793103448276,192168.7208706189,3558.6800161225724,38.43374417412378,0.08835343488304317,100,80,0.8,1769.0694164995264,inf,0.4830511066399242,1.0,0.7415255533199621,0.1734139407815406,0.4004335348519539,0.3942954490865035
106,1178.4324624791545,55,435,0.12643678160919541,197331.67132462098,3587.8485695385634,39.4663342649242,0.0907272052067223,100,79,0.79,1757.4408517474487,inf,0.4876756545760968,1.0,0.7438378272880484,0.17344468895933696,0.3954336117223984,0.39430608612048385
107,1189.5497498610334,56,435,0.12873563218390804,202487.5867917515,3615.8497641384197,40.4975173583503,0.09309774105367885,100,79,0.79,1756.7733590128817,inf,0.4875701907240353,1.0,0.7437850953620176,0.1746563228458306,0.3954366408071146,0.39431655421943407
108,1200.6670372429123,57,435,0.1310344827586207,207623.64773397677,3642.520135683803,41.524729546795356,0.0954591483834376,100,78,0.78,1745.0639426267533,inf,0.49222997504977345,1.0,0.7461149875248867,0.1746720804292754,0.3904366802010732,0.3942809590449537
